"URI","Label","Definition","Notation","Status","AcceptedDate"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LEAT","ASTORGA (LEON) airport","","ES_LEAT","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LEBA","CORDOBA airport","","ES_LEBA","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LEBB","BILBAO airport","","ES_LEBB","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LEBG","BURGOS airport","","ES_LEBG","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LEBL","BARCELONA/EL PRAT airport","","ES_LEBL","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LEBZ","BADAJOZ airport","","ES_LEBZ","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LECN","CASTELLON (CASTELLON) airport","","ES_LECN","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LECO","A CORUNA airport","","ES_LECO","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LECT","EL CASTANO (CIUDAD REAL) airport","","ES_LECT","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LECU","MADRID/CUATRO VIENTOS airport","","ES_LECU","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LECV","MADRID-COLMENAR VIEJO airport","","ES_LECV","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LEFA","ROTA airport","","ES_LEFA","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LEGC","ALTAREJOS-GUADALCANAL (SEVILLA) airport","","ES_LEGC","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LEGE","GIRONA airport","","ES_LEGE","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LEGR","GRANADA/FEDERICO GARCIA LORCA GRANADA-JAEN airport","","ES_LEGR","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LEHC","HUESCA/PIRINEOS airport","","ES_LEHC","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LEIB","IBIZA airport","","ES_LEIB","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LEJR","JEREZ airport","","ES_LEJR","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LEJU","LA JULIANA (SEVILLA) airport","","ES_LEJU","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LELC","MURCIA/SAN JAVIER airport","","ES_LELC","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LELL","SABADELL airport","","ES_LELL","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LELN","LEON airport","","ES_LELN","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LELO","LOGRONO/AGONCILLO airport","","ES_LELO","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LELU","MILUCE (NAVARRA) airport","","ES_LELU","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LEMD","ADOLFO SUAREZ MADRID-BARAJAS airport","","ES_LEMD","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LEMG","MALAGA/COSTA DEL SOL airport","","ES_LEMG","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LEMH","MENORCA airport","","ES_LEMH","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LEMR","LA MORGAL (ASTURIAS) airport","","ES_LEMR","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LEMU","MUCHAMIEL (ALICANTE) airport","","ES_LEMU","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LEOC","OCANA (TOLEDO) airport","","ES_LEOC","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LEPA","PALMA DE MALLORCA airport","","ES_LEPA","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LEPI","CASAS DE LOS PINOS (CUENCA) airport","","ES_LEPI","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LEPP","PAMPLONA airport","","ES_LEPP","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LERJ","LOGRONO airport","","ES_LERJ","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LERM","ROBLEDILLO DE MOHERNANDO (GUADALAJARA) airport","","ES_LERM","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LERS","REUS airport","","ES_LERS","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LESA","SALAMANCA airport","","ES_LESA","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LESB","MALLORCA/SON BONET airport","","ES_LESB","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LESJ","PALMA/SON SAN JUAN airport","","ES_LESJ","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LESO","SAN SEBASTIAN airport","","ES_LESO","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LEST","SANTIAGO airport","","ES_LEST","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LETO","MADRID/TORREJON airport","","ES_LETO","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LEVC","VALENCIA airport","","ES_LEVC","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LEVD","VALLADOLID airport","","ES_LEVD","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LEVI","VILLARALBO (ZAMORA) airport","","ES_LEVI","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LEVS","CUATRO VIENTOS airport","","ES_LEVS","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LEVT","VITORIA airport","","ES_LEVT","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LEVX","VIGO airport","","ES_LEVX","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LEXJ","SEVE BALLESTEROS-SANTANDER airport","","ES_LEXJ","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LEZG","ZARAGOZA airport","","ES_LEZG","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/ES_LEZL","SEVILLA airport","","ES_LEZL","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_FMEE","LA REUNION-ROLAND GARROS airport","","FR_FMEE","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_FMEP","SAINT PIERRE PIERREFONDS airport","","FR_FMEP","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LF35","DIVERS STATION airport","","FR_LF35","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LF90","PARIS airport system","","FR_LF90","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LF95","NANCY airport system","","FR_LF95","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LF96","STRASBOURG airport System","","FR_LF96","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LF99","Unknown airport - FRANCE","","FR_LF99","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFAB","DIEPPE-SAINT-AUBIN airport","","FR_LFAB","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFAC","CALAIS-DUNKERQUE airport","","FR_LFAC","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFAQ","ALBERT-BRAY airport","","FR_LFAQ","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFAT","LE TOUQUET-COTE D'OPALE airport","","FR_LFAT","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFAV","VALENCIENNES-DENAIN airport","","FR_LFAV","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFAY","AMIENS-GLISY airport","","FR_LFAY","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFBA","AGEN-LA GARENNE airport","","FR_LFBA","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFBD","BORDEAUX-MERIGNAC airport","","FR_LFBD","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFBE","BERGERAC-ROUMANIERE airport","","FR_LFBE","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFBH","LA ROCHELLE-ILE DE RE airport","","FR_LFBH","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFBI","POITIERS-BIARD airport","","FR_LFBI","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFBK","MONTLUCON-GUERET airport","","FR_LFBK","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFBL","LIMOGES-BELLEGARDE airport","","FR_LFBL","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFBN","NIORT-MARAIS POITEVIN airport","","FR_LFBN","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFBO","TOULOUSE/BLAGNAC airport","","FR_LFBO","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFBP","PAU-PYRENEES airport","","FR_LFBP","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFBS","BISCARROSSE-PARENTIS airport","","FR_LFBS","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFBT","TARBES LOURDES PYRENEES airport","","FR_LFBT","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFBU","ANGOULEME-BRIE-CHAMPNIERS airport","","FR_LFBU","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFBV","BRIVE/LA ROCHE airport","","FR_LFBV","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFBX","PERIGEUX-BASSILLAC airport","","FR_LFBX","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFBZ","BIARRITZ-PAYS BASQUE airport","","FR_LFBZ","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFCC","CAHORS-LALBENQUE airport","","FR_LFCC","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFCH","ARCACHON-LA TESTE DE BUCH airport","","FR_LFCH","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFCI","ALBI-LE SEQUESTRE airport","","FR_LFCI","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFCK","CASTRES MAZAMET airport","","FR_LFCK","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFCR","RODEZ-AVEYRON airport","","FR_LFCR","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFCY","ROYAN-MEDIS airport","","FR_LFCY","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFDN","ROCHEFORT-CHARENTE-MARITIME airport","","FR_LFDN","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFEA","BELLE-ILE airport","","FR_LFEA","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFEC","OUESSANT airport","","FR_LFEC","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFEY","ILE D YEU airport","","FR_LFEY","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFFI","ANCENIS airport","","FR_LFFI","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFGA","COLMAR HOUSSEN airport","","FR_LFGA","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFGJ","DOLE-TAVAUX airport","","FR_LFGJ","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFHB","MOULINS/AVERMES airport","","FR_LFHB","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFHO","AUBENAS-ARDECHE MERIDIONALE airport","","FR_LFHO","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFHP","LE PUY-LOUDES airport","","FR_LFHP","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFJL","METZ NANCY-LORRAINE airport","","FR_LFJL","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFJR","ANGERS MARCE airport","","FR_LFJR","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFKB","BASTIA-PORETTA airport","","FR_LFKB","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFKC","CALVI-SAINTE-CATHERINE airport","","FR_LFKC","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFKF","FIGARI-SUD-CORSE airport","","FR_LFKF","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFKJ","AJACCIO-NAPOLEON-BONAPARTE airport","","FR_LFKJ","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFLA","AUXERRE-BRANCHES airport","","FR_LFLA","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFLB","CHAMBERY-AIX-LES-BAINS airport","","FR_LFLB","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFLC","CLERMONT-FERRAND-AUVERGNE airport","","FR_LFLC","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFLD","BOURGES airport","","FR_LFLD","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFLG","GRENOBLE-LE VERSOUD airport","","FR_LFLG","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFLH","CHALON-CHAMPFORGEUIL airport","","FR_LFLH","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFLJ","COURCHEVEL airport","","FR_LFLJ","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFLL","LYON SAINT-EXUPERY airport","","FR_LFLL","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFLM","MACON CHARNAY airport","","FR_LFLM","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFLN","SAINT-YAN airport","","FR_LFLN","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFLO","ROANNE airport","","FR_LFLO","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFLP","ANNECY-MEYTHET airport","","FR_LFLP","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFLS","GRENOBLE-ISERE airport","","FR_LFLS","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFLU","VALENCE-CHABEUIL airport","","FR_LFLU","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFLV","VICHY-CHARMEIL airport","","FR_LFLV","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFLW","AURILLAC airport","","FR_LFLW","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFLX","CHATEAUROUX-DEOLS airport","","FR_LFLX","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFLY","LYON-BRON airport","","FR_LFLY","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFMD","CANNES-MANDELIEU airport","","FR_LFMD","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFMH","SAINT-ETIENNE-LOIRE airport","","FR_LFMH","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFMK","CARCASSONNE-SALVAZA airport","","FR_LFMK","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFML","MARSEILLE-PROVENCE airport","","FR_LFML","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFMN","NICE-COTE D AZUR airport","","FR_LFMN","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFMP","PERPIGNAN RIVESALTES airport","","FR_LFMP","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFMQ","LE CASTELLET airport","","FR_LFMQ","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFMT","MONTPELLIER MEDITERRANEE airport","","FR_LFMT","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFMU","BEZIERS-VIAS airport","","FR_LFMU","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFMV","AVIGNON-CAUMONT airport","","FR_LFMV","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFNA","GAP-TALLARD airport","","FR_LFNA","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFOB","BEAUVAIS-TILLE airport","","FR_LFOB","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFOD","SAUMUR SAINT FLORENT airport","","FR_LFOD","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFOH","LE HAVRE-OCTEVILLE airport","","FR_LFOH","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFOK","CHALONS-VATRY airport","","FR_LFOK","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFOP","ROUEN-VALLEE DE SEINE airport","","FR_LFOP","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFOQ","BLOIS-LE BREUIL airport","","FR_LFOQ","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFOT","TOURS VAL DE LOIRE airport","","FR_LFOT","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFOU","CHOLET-LE PONTREAU airport","","FR_LFOU","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFOV","LAVAL-ENTRAMMES airport","","FR_LFOV","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFOZ","ORLEANS SAINT DENIS DE L HOTEL airport","","FR_LFOZ","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFPG","PARIS-CHARLES DE GAULLE airport","","FR_LFPG","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFPM","MELUN-VILLAROCHE airport","","FR_LFPM","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFPO","PARIS-ORLY airport","","FR_LFPO","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFPT","PONTOISE-CORMEILLES-EN-VEXIN airport","","FR_LFPT","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFQA","REIMS-PRUNAY airport","","FR_LFQA","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFQB","TROYES-BARBEREY airport","","FR_LFQB","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFQD","ARRAS-ROCLINCOURT airport","","FR_LFQD","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFQG","NEVERS-FOURCHAMBAULT airport","","FR_LFQG","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFQJ","MAUBEUGE-ELESMES airport","","FR_LFQJ","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFQM","BESANCON-LA VEZE airport","","FR_LFQM","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFQQ","LILLE-LESQUIN airport","","FR_LFQQ","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFQT","MERVILLE-CALONNE airport","","FR_LFQT","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFQV","CHARLEVILLE-MEZIERES airport","","FR_LFQV","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFRA","ANGERS/AVRILLE airport","","FR_LFRA","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFRB","BREST-BRETAGNE airport","","FR_LFRB","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFRC","CHERBOURG-MAUPERTUS airport","","FR_LFRC","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFRD","DINARD PLEURTUIT SAINT MALO airport","","FR_LFRD","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFRE","LA BAULE-ESCOUBLAC airport","","FR_LFRE","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFRG","DEAUVILLE-NORMANDIE airport","","FR_LFRG","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFRH","LORIENT-LANN-BIHOUE airport","","FR_LFRH","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFRI","LA ROCHE SUR YON LES AJONCS airport","","FR_LFRI","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFRK","CAEN-CARPIQUET airport","","FR_LFRK","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFRM","LE MANS-ARNAGE airport","","FR_LFRM","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFRN","RENNES SAINT JACQUES airport","","FR_LFRN","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFRO","LANNION airport","","FR_LFRO","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFRQ","QUIMPER-PLUGUFFAN airport","","FR_LFRQ","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFRS","NANTES ATLANTIQUE airport","","FR_LFRS","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFRT","SAINT BRIEUC ARMOR airport","","FR_LFRT","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFRU","MORLAIX PLOUJEAN airport","","FR_LFRU","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFRV","VANNES-MEUCON airport","","FR_LFRV","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFRZ","SAINT-NAZAIRE-MONTOIR airport","","FR_LFRZ","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFSB","BALE-MULHOUSE airport","","FR_LFSB","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFSD","DIJON-LONGVIC airport","","FR_LFSD","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFSG","EPINAL-MIRECOURT airport","","FR_LFSG","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFSL","BRIVE SOUILLAC airport","","FR_LFSL","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFSM","MONTBELIARD-COURCELLES airport","","FR_LFSM","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFSN","NANCY-ESSEY airport","","FR_LFSN","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFSR","REIMS/CHAMPAGNE airport","","FR_LFSR","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFST","STRASBOURG-ENTZHEIM airport","","FR_LFST","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFTG","CANNES/PALM BEACH airport","","FR_LFTG","valid","2013-04-17"
"http://dd.eionet.europa.eu/vocabulary/eurostat/rep_airp/FR_LFTH","HYERES-LE PALYVESTRE airport","","FR_LFTH","valid","2013-04-17"
