"URI","Label","Definition","Notation","Status","AcceptedDate","skos:exactMatch"
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_EMP_PMD1","Percentage of employees working in enterprises which provide mobile devices (as of 2016)","","PC_EMP_PMD1","valid","2017-01-10",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/EUR_BGDP","Euro per billion GDP","","EUR_BGDP","valid","2017-01-18",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/EUR_HAB_KP10","Euro per inhabitant (at constant 2010 prices)","","EUR_HAB_KP10","valid","2017-01-18",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PPS_BGDP","Purchasing power standard (PPS) per billion GDP","","PPS_BGDP","valid","2017-01-18",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/RT_A","Annual rate","","RT_A","invalid","2017-01-18",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_ENT_PMD1","Percentage of enterprises providing to persons employed portable devices that allow a mobile connection to the internet (as of 2016)","","PC_ENT_PMD1","valid","2017-01-18",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/AVG_A","Annual average","","AVG_A","valid","2017-01-25",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/MTCO2E","Million tonnes of CO2 equivalent","","MTCO2E","valid","2017-02-09",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/I_ESD","Index, EU effort sharing decision base year=100","","I_ESD","valid","2017-02-09",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_ENT_SM","Percentage of enterprises using social media","","PC_ENT_SM","valid","2017-03-15",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PPS_HH","Purchasing power standard (PPS) per household","","PPS_HH","valid","2017-04-12",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/P_AE","Per adult equivalent","","P_AE","valid","2017-04-12",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/P_HH","Per household","","P_HH","valid","2017-04-12",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_DI","Percentage of disposable income","","PC_DI","valid","2017-04-12",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_LSU","Percentage of total livestock units","","PC_LSU","valid","2017-05-03",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_ENT_BD","Percentage of enterprises analysing big data","","PC_ENT_BD","valid","2017-05-10",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/EUR_AE","Euro per adult equivalent","","EUR_AE","valid","2017-06-28",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/EUR_HH","Euro per household","","EUR_HH","valid","2017-06-28",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/NAC_AE","National currency per adult equivalent","","NAC_AE","valid","2017-06-28",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/NAC_HH","National currency per household","","NAC_HH","valid","2017-06-28",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PPS_AE","Purchasing power standard (PPS) per adult equivalent","","PPS_AE","valid","2017-06-28",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/I15_NSA","Index, 2015=100 (NSA)","","I15_NSA","valid","2017-07-19",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/KG_HA","Kilograms per hectare","","KG_HA","valid","2017-07-26",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_ELF","Percentage of extended labour force","","PC_ELF","valid","2017-07-26",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_ENT_AWSEU","Percentage of enterprises with web sales to other EU countries","","PC_ENT_AWSEU","valid","2017-07-26",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_IND_BFFOR","Percentage of individuals who purchased online from sellers from other countries (EU or non-EU)","","PC_IND_BFFOR","valid","2017-07-26",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/MIO_PER","Million persons","","MIO_PER","valid","2017-08-02",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_WMN","Percentage of women","","PC_WMN","valid","2017-08-02",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/EUR_AWU","Euro per annual work unit (AWU)","","EUR_AWU","valid","2017-08-09",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/I15_NAC_CP","Index, 2015=100, national currency, current prices","","I15_NAC_CP","valid","2017-08-31",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/KG_TEUR_CLV10","Kilograms per thousand euro, chain linked volumes (2010)","","KG_TEUR_CLV10","valid","2017-09-07",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PPS_HAB_EU28","Purchasing power standard (PPS) per inhabitant in percentage of the EU28 average","","PPS_HAB_EU28","valid","2017-10-02",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/DEGC","Degree Celsius","","DEGC","valid","2017-10-02",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PH","pH value","","PH","valid","2017-10-02",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/CLV10_EUR_AWU","Chain linked volumes (2010), euro per annual work unit (AWU)","","CLV10_EUR_AWU","valid","2017-10-02",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_NAEA","Percentage of the non-artificial erosive area","","PC_NAEA","valid","2017-10-18",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_SAL","Percentage of employees","","PC_SAL","valid","2017-10-18",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_SAL_TEMP","Percentage of employees with a temporary job","","PC_SAL_TEMP","valid","2017-10-18",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/M2_HAB","Square metres per capita","","M2_HAB","valid","2017-10-27",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/KM2_HAB","Square kilometres per capita","","KM2_HAB","valid","2017-10-27",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/MCG_M3","Micrograms per cubic metre","","MCG_M3","valid","2018-02-07",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/I2015_SCA","Index, 2015=100 (SCA)","","I2015_SCA","valid","2018-02-28",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/I2015_NSA","Index, 2015=100 (NSA)","","I2015_NSA","valid","2018-02-28",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_DT","Distance to target in percentage","","PC_DT","valid","2018-03-07",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/EUR_HAB_EU27_2019","Euro per inhabitant in percentage of the EU27 (without United Kingdom) average","","EUR_HAB_EU27_2019","valid","2018-04-11",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PPS_EU27_2019","Purchasing power standard (PPS_EU27 without United Kingdom)","","PPS_EU27_2019","valid","2018-04-11",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/MIO_PPS_EU27_2019","Million purchasing power standards (PPS_EU27 without United Kingdom)","","MIO_PPS_EU27_2019","valid","2018-04-11",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PPS_EU27_2019_HAB","Purchasing power standard (PPS_EU27 without United Kingdom) per inhabitant","","PPS_EU27_2019_HAB","valid","2018-04-11",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PPS_HAB_EU27_2019","Purchasing power standard (PPS_EU27 without United Kingdom) per inhabitant in percentage of the EU27 (without United Kingdom) average","","PPS_HAB_EU27_2019","valid","2018-04-11",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/RT_PRE_EUR","Growth rate on previous period (t/t-1) for values in euro","","RT_PRE_EUR","valid","2018-04-11",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/RT_PRE_NAC","Growth rate on previous period (t/t-1) for values in national currency","","RT_PRE_NAC","valid","2018-04-11",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_EU27_2019","Percentage of EU27 (without United Kingdom) total","","PC_EU27_2019","valid","2018-04-11",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_EU27_2019_MEUR_CP","Percentage of EU27 (without United Kingdom) total (based on million euro), current prices","","PC_EU27_2019_MEUR_CP","valid","2018-04-11",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_EU27_2019_MPPS_CP","Percentage of EU27 (without United Kingdom) total (based on million purchasing power standards), current prices","","PC_EU27_2019_MPPS_CP","valid","2018-04-11",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_EU28_HAB_MEUR_CP","Percentage of EU28 total per capita (based on million euro), current prices","","PC_EU28_HAB_MEUR_CP","valid","2018-04-11",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_EU27_2019_HAB_MEUR_CP","Percentage of EU27 (without United Kingdom) total per capita (based on million euro, EU27 without United Kingdom), current prices","","PC_EU27_2019_HAB_MEUR_CP","valid","2018-04-11",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_EU28_HAB_MPPS_CP","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","","PC_EU28_HAB_MPPS_CP","valid","2018-04-11",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_EU27_2019_HAB_MPPS_CP","Percentage of EU27 (without United Kingdom)Â  total per capita (based on million purchasing power standards, PPS_EU27 without United Kingdom), current prices","","PC_EU27_2019_HAB_MPPS_CP","valid","2018-04-11",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/CP_MPPS_EU27_2019","Current prices, million purchasing power standards (PPS_EU27 without United Kingdom)","","CP_MPPS_EU27_2019","valid","2018-04-11",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/CP_PPS_EU27_2019_HAB","Current prices, purchasing power standard (PPS_EU27 without United Kingdom) per capita","","CP_PPS_EU27_2019_HAB","valid","2018-04-11",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/M_KM2","Metres per square kilometre","","M_KM2","valid","2018-08-01",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/KM_THAB","Kilometres per thousand inhabitants","","KM_THAB","valid","2018-08-01",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/I03","Index, 2003=100","","I03","valid","2018-08-01",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/P_TCAR","Per thousand passenger cars","","P_TCAR","valid","2018-08-01",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/CH_A_KM2","Annual change in square kilometres","","CH_A_KM2","valid","2018-08-01",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_RIMG","Percentage of total recent immigrants","","PC_RIMG","valid","2018-08-01",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_ENT_P3D","Percentage of enterprises with 3D printing","","PC_ENT_P3D","valid","2018-08-01",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_ENT_RBTS","Percentage of enterprises using service robots","","PC_ENT_RBTS","valid","2018-08-01",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_IND_IUP2P_WRK","Percentage of individuals who have obtained paid work by using an intermediary website or apps","","PC_IND_IUP2P_WRK","valid","2018-08-01",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_IND_MPP","Percentage of individuals who use a smartphone for private purposes","","PC_IND_MPP","valid","2018-08-01",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_IND_ILT12_SSF","Percentage of employees and self-employed who used internet within the last year","","PC_IND_ILT12_SSF","valid","2018-08-01",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_IND_WH","Percentage of individuals working from home","","PC_IND_WH","valid","2018-08-01",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_IND_WM","Percentage of individuals working at an external site or on the move","","PC_IND_WM","valid","2018-08-01",
"http://dd.eionet.europa.eu/vocabulary/eurostat/unit/PC_IND_MDW","Percentage of individuals who, at work, use any type of computers, portable devices or computerised equipment or machinery","","PC_IND_MDW","valid","2018-10-03",
